"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message"
"1";"249";"1";"286856161977529_860832001246606";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"Africa Data School is one of the best online platforms that can help you become a Data Scientist. It offers great training on Blockchain and data science. January intake is Ongoing."
"1";"250";"1";"286856161977529_860830731246733";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"Health care will become a science focused on data engineering. For it to become a reality, health data have to be standardized so they can be included in a coherent, interoperable database. If this happens, health care will become a science focused on data engineering. This opens the door to new forms of health services."
"1";"251";"1";"286856161977529_860826141247192";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"Power BI is a Data Visualization and Business Intelligence tool that converts data from different data sources to interactive dashboards and BI reports. Power BI suite provides multiple software, connector, and services - Power BI desktop, Power BI service based on Saas, and mobile Power BI apps available for different platforms. These set of services are used by business users to consume data and build BI reports."
"1";"252";"1";"286856161977529_860433184619821";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school Meetup: https://meetu.ps/e/KxfYb/NWs67/i"
"1";"253";"1";"286856161977529_859731251356681";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"Building  a Machine Learning Model. #machinelearning"
"1";"254";"1";"286856161977529_859723924690747";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"“For getting success in business with Data Science, predictions must be backed by timely strategic actions.” ― Shitalkumar R Sukhdeve, #BigData"
"1";"255";"1";"286856161977529_859026651427141";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"Africa Data School is one of the best online platforms that can help you become a Data Scientist. It offers great training on Blockchain and data science. January intake is Ongoing."
"1";"256";"1";"286856161977529_858735734789566";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"A Data science unit contains nearly all the organization's data scientists in a single organizational structure. This group might have multiple teams with multiple managers, all reporting to a Chief Data Scientist (or similar title such as ""Director of Data Science"""
"1";"257";"1";"286856161977529_858733538123119";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school Meetup: https://meetu.ps/e/KxfYb/NWs67/i"
"1";"258";"1";"286856161977529_858732358123237";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"Data science tools"
"1";"259";"1";"286856161977529_857573898239083";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"EDA is primarily used to see what data can reveal beyond the formal modeling or hypothesis testing task and provides a better understanding of data set variables and the relationships between them. #DataEngineering #datascience #machinelearning learning"
"1";"260";"1";"286856161977529_857423544920785";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";"Exploratory data analysis (EDA) is used by data scientists to analyze and investigate data sets and summarize their main characteristics, often employing data visualization methods. It helps determine how best to manipulate data sources to get the answers you need, making it easier for data scientists to discover patterns, spot anomalies, test a hypothesis"
"1";"261";"1";"AfricaDataSchool";"offcut";"";"fetched (200)";"2022-03-17 15:02:23.177844";"Facebook:/<page-id>/posts";"";""
"1";"262";"1";"286856161977529_856295135033626";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Decision trees are constructed by recursively evaluating different features and using at each node the feature that best splits the data.. Probably the best way to start the explanation is by seen what a decision tree looks like, to build a quick intuition of how they can be used."
"1";"263";"1";"286856161977529_856287068367766";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Africa data school is one of the best online platforms that can help you become a Data Scientist. It offers training in Blockchain and data science. January Intake is Ongoing."
"1";"264";"1";"286856161977529_856240171705789";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Artificial intelligence is a large margin using perception for pattern recognition and unsupervised data with the mathematical, algorithm development and logical discrimination for the prospect of robotics technology to understand the neural network of the robotic technology"
"1";"265";"1";"286856161977529_855703151759491";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Predicting Stocks with Data Analysis. ... Apart from correlation, we also analyse each stock's risks and returns. In this case we are extracting the average of returns (Return Rate) and the standard deviation of returns (Risk)"
"1";"266";"1";"286856161977529_855690281760778";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Become a Data Scientist Join the most practical data school in Africa. Learn in-demand skills. January intake is Ongoing"
"1";"267";"1";"286856161977529_855677335095406";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"What is deep learning? Deep learning is a subset of machine learning, which is essentially a neural network with three or more layers.These neural networks attempt to simulate the behavior of the human brain—albeit far from matching its ability—allowing it to ""learn"" from large amounts of data"
"1";"268";"1";"286856161977529_855665348429938";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Data analytics eliminates much of the guesswork from planning marketing campaigns, choosing what content to create, developing products and more. It gives you a 360-degree view of your customers, which means you understand them more fully, enabling you to better meet their needs."
"1";"269";"1";"286856161977529_855656311764175";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Data Engineering: Cleans and Organizes (big)data. Performs descriptive statistics and analysis to develop insights, build models and solve business need. Data Science is about obtaining meaningful insights from raw and unstructured data by applying analytical, programming, and business skills. #datascience #dataengineering #data"
"1";"270";"1";"286856161977529_855187648477708";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Data model is created as representation of the information requirements of an organization. Data model functions as an effective communication tool for discussions with users; it also serves as a blueprint for the database system. #datascience #datamodelingtools"
"1";"271";"1";"286856161977529_855109338485539";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Data visualization brings data to life, making you the master storyteller of the insights hidden within your numbers. Through live data dashboards, interactive reports, charts, graphs, and other visual representations, data visualization helps users develop powerful business insight quickly and effectively."
"1";"272";"1";"286856161977529_855088965154243";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Check out this Meetup: Africa Data School Virtual tour https://www.meetup.com/Africa-Data-school-Meetup/events/281816194/ #Meetup via @meetup"
"1";"273";"1";"286856161977529_855085495154590";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Data science team. A centralized data science unit contains nearly all the organization's data scientists in a single organizational structure. This group might have multiple teams with multiple managers, all reporting to a Chief Data Scientist (or similar title such as ""Director of Data Science"", or ""Chief Analytics Officer"")."
"1";"274";"1";"286856161977529_854774281852378";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Data analytics is also used to detect and prevent fraud to improve efficiency and reduce risk for financial institutions. The use of data analytics goes beyond maximizing profits and ROI, however. Data analytics can provide critical information for healthcare (health informatics), crime prevention, and environmental protection."
"1";"275";"1";"286856161977529_853457211984085";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Data collection tools"
"1";"276";"1";"286856161977529_853448945318245";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"The data analyst serves as a gatekeeper for an organization's data so stakeholders can understand data and use it to make strategic business decisions. It is a technical role that requires skills in analytics, computer modeling, science, Maths or statistics. #dataanalytics"
"1";"277";"1";"286856161977529_852896165373523";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Data scientists utilize their analytical, statistical, and programming skills to collect, analyze, and interpret large data sets. They then use this information to develop data-driven solutions to difficult business challenges. January Intake is Ongoing"
"1";"278";"1";"286856161977529_852893052040501";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Machine learning is the study of computer algorithms that can improve automatically through experience and by the use of data. It is seen as a part of artificial intelligence. Machine learning algorithms build a model based on sample data, known as ""training data"", in order to make predictions or decisions without being explicitly programmed to do so."
"1";"279";"1";"286856161977529_852886938707779";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Implementing artificial intelligence in agriculture on a global scale is one of the most promising opportunities. AI can potentially change the way we see agriculture, enabling farmers to achieve more results with less effort while bringing many other benefits."
"1";"280";"1";"286856161977529_852880328708440";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Grow your Data Science skills and advance your career. Learn the real-world applications and gain understanding through practical based learning in Python. January Intake is Ongoing"
"1";"281";"1";"286856161977529_852355308760942";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Tensorflow library."
"1";"282";"1";"286856161977529_852354075427732";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school Meetup: https://meetu.ps/e/KxfYb/NWs67/i"
"1";"283";"1";"286856161977529_852008332128973";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Data mining is a process of extracting and discovering patterns in large data sets involving methods at the intersection of machine learning, statistics, and database systems.  #datascience #datamining"
"1";"284";"1";"286856161977529_851778442151962";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"“The corporations that embrace Data Science will find their long-term, generational growth directly proportional to how effectively they incorporated data scientist teams into their strategic planning.” ― Ken Poirot #datascience"
"1";"285";"1";"286856161977529_851773238819149";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"A neural network is a network or circuit of neurons, or in a modern sense, an artificial neural network, composed of artificial neurons or nodes. Thus a neural network is either a biological neural network, made up of biological neurons, or an artificial neural network, for solving artificial intelligence problems. #datascience #NeuralNetworks #machinelearning #deeplearning"
"1";"286";"1";"286856161977529_851286472201159";"data";"data.*";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";"Africa Data School is one of the best online platforms that can help you become a Data Scientist. It offers great training on Blockchain, Data Science, Machine learning and Artificial intelligence. January intake is Ongoing. #machinelearning #datascience #datascientist #training"
"1";"287";"1";"AfricaDataSchool";"offcut";"";"fetched (200)";"2022-03-17 15:02:23.901737";"Facebook:/<page-id>/posts";"";""
"1";"288";"1";"286856161977529_850954518901021";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Data analytics tools"
"1";"289";"1";"286856161977529_850329568963516";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Data science in Africa Data School. Enroll today for the November intake. #DataScience"
"1";"290";"1";"286856161977529_849631589033314";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"TensorFlow is an end-to-end open source platform for machine learning. It has a comprehensive, flexible ecosystem of tools, libraries and community resources that lets researchers push the state-of-the-art in ML and developers easily build and deploy ML powered applications."
"1";"291";"1";"286856161977529_849615695701570";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"What is a Data Scientist? Data scientists are big data wranglers, gathering and analyzing large sets of structured and unstructured data. A data scientist's role combines computer science, statistics, and mathematics. They analyze, process, and model data then interpret the results to create actionable plans for companies and other organizations."
"1";"292";"1";"286856161977529_848623892467417";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Data Science Skills you develop and should have? Enroll today for the Ongoing intakes. #datascience #machinelearning"
"1";"293";"1";"286856161977529_848546435808496";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Join us today for our virtual open day get to learn about Data Science, Machine learning and Artificial intelligence. Meetup: https://meetu.ps/e/Kr4gV/NWs67/i"
"1";"294";"1";"286856161977529_848069809189492";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"“I have always been convinced that the only way to get artificial intelligence to work is to do the computation in a way similar to the human brain. That is the goal I have been pursuing. We are making progress, though we still have lots to learn about how the brain actually works.” — Geoffrey Hinton"
"1";"295";"1";"286856161977529_848054572524349";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"TensorFlow comes with a full suite of visualization tools that make it easy to understand, debug, and optimize applications. With support for a variety of styles - from images and audio to histograms and graphs - you can train massive deep neural networks quickly and easily. #deeplearning"
"1";"296";"1";"286856161977529_848042012525605";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Automated Machine Learning in Power BI. Automated machine learning (AutoML) for dataflows enables business analysts to train, validate, and invoke Machine Learning (ML) models directly in Power BI. It includes a simple experience for creating a new ML model where analysts can use their dataflows to specify the input data for training the model"
"1";"297";"1";"286856161977529_848006742529132";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Deep learning is part of a broader family of machine learning methods based on artificial neural networks with representation learning. Learning can be supervised, semi-supervised or unsupervised."
"1";"298";"1";"286856161977529_847968412532965";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"My Experience at Africa Data School."
"1";"299";"1";"286856161977529_847610139235459";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school Meetup: https://meetu.ps/e/Kr4gV/NWs67/i"
"1";"300";"1";"286856161977529_846292056033934";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"“In the age of technology, there is constant access to vast amounts of information. The basket overflows; people get overwhelmed; the eye of the storm is not so much what goes on in the world, it is the confusion of how to think, feel, digest, and react to what goes on.” – Criss Jami the need for data science. #Data #datascience #datascientist #dataanalytics"
"1";"301";"1";"286856161977529_846283576034782";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"“First we thought the PC was a calculator. Then we found out how to turn numbers into letters with ASCII — and we thought it was a typewriter. Then we discovered graphics, and we thought it was a television. With the World Wide Web, we’ve realized it’s a brochure.” – Douglas Adams #quoteoftheday"
"1";"302";"1";"286856161977529_844923469504126";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Any time scientists disagree, it's because we have insufficient data. Then we can agree on what kind of data to get; we get the data; and the data solves the problem. Either I'm right, or you're right, or we're both wrong. And we move on. That kind of conflict resolution does not exist in politics or religion. #datascience #Data #datascientist"
"1";"303";"1";"286856161977529_844597269536746";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"As a medical doctor, it is my duty to evaluate the situation with as much data as I can gather and as much expertise as I have and as much experience as I have to determine whether or not the wish of the patient is medically justified. Jack Kevorkian."
"1";"304";"1";"286856161977529_844453436217796";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"A hero is an ordinary individual who finds the strength to persevere and endure in spite of overwhelming obstacles... #keepmoving #MashujaaDay"
"1";"305";"1";"286856161977529_843837539612719";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Data Analysis and Data Vsualization. Visualize your data and progress using graphs and charts November intake is Ongoing visit www.africadataschool"
"1";"306";"1";"286856161977529_842936939702779";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"@startitup_ Clean Data Gives You the Best Machine Learning Model https://link.medium.com/FTaIjSIOqkb"
"1";"307";"1";"286856161977529_842936166369523";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Africa Data School is one of the best online platforms that can help you become a Data Scientist. It offers great training on Blockchain, Data Science, Machine learning and Artificial intelligence. November intake is Ongoing. #datascience"
"1";"308";"1";"286856161977529_842298033100003";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Join the most practical data school in Africa. Learn in-demand skills.. Enroll today for the November intake. #Datascience #machinelearning #DataAnalytics"
"1";"309";"1";"286856161977529_841381273191679";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"NVIDIA Emerging Chapters Education Series Conversational AI is the application of machine learning to develop language-based apps that allow humans to interact naturally with devices, machines, and computers using speech. https://gateway.on24.com/wcc/experience/elitenvidiabrill/1407606/3297112/nvidia-emerging-chapters-education-series"
"1";"310";"1";"286856161977529_840727569923716";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school Meetup: https://meetu.ps/e/Kr4gV/NWs67/i #meetup #100DaysOfCode"
"1";"311";"1";"286856161977529_840106363319170";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"Machine learning has evolved to mimic the pattern-matching that human brains perform. Today, algorithms teach computers to recognize features of an object. In these models, for example, a computer is shown an apple and told that it is an apple. The computer then uses that information to classify the various characteristics of an apple, building upon new information each time."
"1";"312";"1";"286856161977529_837944650202008";"data";"data.*";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";"K nearest neighbour. #Datascience"
"1";"313";"1";"AfricaDataSchool";"offcut";"";"fetched (200)";"2022-03-17 15:02:24.570437";"Facebook:/<page-id>/posts";"";""
"1";"314";"1";"286856161977529_837943980202075";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Virtual open day. Join Us 27th for our virtual open day"
"1";"315";"1";"286856161977529_836612453668561";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Machine learning is the science of getting computers to act without being explicitly programmed. In the past decade, machine learning has given us self-driving cars, practical speech recognition, effective web search, and a vastly improved understanding of the human genome."
"1";"316";"1";"286856161977529_836604433669363";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Don't just learn, experience. Don't just read, absorb. Don't just change, transform. Keep learning. #keeplearning"
"1";"317";"1";"286856161977529_835791157084024";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"The importance of Data. Time series Be able to predict the future by using historical data. November intake is ongoing #Datascience"
"1";"318";"1";"286856161977529_835254963804310";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Data Science course provides you with a complete package to become a knowledgeable Data Scientist. The training focuses on furnishing you with in-depth knowledge of data science right from its usage and applications, python, data manipulation, data visualization, applying descriptive and inferential statistics on the data. November intake is ongoing"
"1";"319";"1";"286856161977529_834790127184127";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"A Data Scientist is responsible for overseeing the collection, storage and interpretation of data for businesses. The duties include sifting through data points to create organized categories, comparing data points to current company processes and writing reports outlining business predictions or proposals.  #datascientist #business #Datascience"
"1";"320";"1";"286856161977529_834789440517529";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Pandas library"
"1";"321";"1";"286856161977529_834789210517552";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Data analysis the process of transforming data into useful information to support decision making. It is the foundation for data mining, business intelligence, and predictive analytics. This course presents the tools, techniques and common practices used in the industry, including how to obtain, manipulate, explore, model, simulate and present data."
"1";"322";"1";"286856161977529_832424934087313";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Data visualization is the representation of data or information in a graph, chart, or other visual format. It communicates relationships of the data with images. This is important because it allows trends and patterns to be more easily seen. With the rise of big data upon us, we need to be able to interpret increasingly larger batches of data. #datavisualization"
"1";"323";"1";"286856161977529_832195364110270";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Learn data analysis from top-rated instructors. Find the best data analytics courses for your level and needs, from data analysis and data mining with Excel and SQL, to data analysis with Python and data visualization with Tableau. Keep up-to-date with the most common tools used by data analysts and data scientists Intakes are ongoing."
"1";"324";"1";"286856161977529_832194517443688";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school. Join us on 27th October 2021 4:00 pm to 5:30pm For our virtual open day."
"1";"325";"1";"286856161977529_829800014349805";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Machine Learning is making the computer learn from studying data and statistics. Machine Learning is a step into the direction of artificial intelligence (AI). We also learn how to use various Python modules to get the answers we need and perform machine learning task. Intakes are ongoing"
"1";"326";"1";"286856161977529_829287611067712";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Our machine learning training will teach you the following skills: linear and logistical regression, anomaly detection, cleaning and transforming data. Intakes are ongoing"
"1";"327";"1";"286856161977529_827794281217045";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Blockchain Cohort with Africa Data School is  designed for all, it includes world class instructions, outcome-centric bootcamps, and hands-on projects. Carefully curated this blockchain certification course will give you insights into real-world applications of Block chain. October intake is ongoing"
"1";"328";"1";"286856161977529_827792311217242";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Data Science Courses teaches you the fundamentals of interpreting Data, performing analyses, and understanding and communicating actionable insights. Topics of study for learners include qualitative and quantitative Data analysis, tools and methods for Data manipulation, and machine learning algorithms. October intake is ongoing"
"1";"329";"1";"286856161977529_827468267916313";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"The Data Science course is designed to take you from zero (meaning no experience at all) to Job Ready Data Scientist (the ability to make money with data science). This course teaches you everything you need to know from basic python to advanced machine learning."
"1";"330";"1";"286856161977529_827465414583265";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"This Course is designed to take you from zero (meaning no experience at all) to Job Ready Data Scientist (the ability to make money with data science). This course teaches you everything you need to know from basic python to advanced machine learning."
"1";"331";"1";"286856161977529_827167344613072";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Understanding Statistics and Data Science."
"1";"332";"1";"286856161977529_826981137965026";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Who is a Data Engineer? #dataengineering"
"1";"333";"1";"286856161977529_825257914804015";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Regression is a statistical method used in finance, investing, and other disciplines that attempts to determine the strength and character of the relationship between one dependent variable (usually denoted by Y) and a series of other variables (known as independent variables)."
"1";"334";"1";"286856161977529_824317241564749";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Virtual reality (VR) is a simulated experience that can be similar to or completely different from the real world. Applications of virtual reality include entertainment (e.g. video games), education (e.g. medical or military training) and business (e.g. virtual meetings) #virtualreality"
"1";"335";"1";"286856161977529_824125508250589";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Classification in Data Science. #Datascience"
"1";"336";"1";"286856161977529_824032754926531";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"A time series is a series of data points indexed in time order. Most commonly, a time series is a sequence taken at successive equally spaced points in time. Thus it is a sequence of discrete-time data"
"1";"337";"1";"286856161977529_823163088346831";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"Step-by-step Data Science Course with real-world analytics training in data modeling.  Join learners from all over Africa already learning at Africa Data School. Get to learn Machine Learning in Python Data Science and Deep Learning. #datascience"
"1";"338";"1";"286856161977529_821748658488274";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";"The myths about Artificial intelligence. #ArtificialIntelligence #100DaysOfCode #FutureOfWork #deeplearning #DigitalTransformation #technology  https://t.co/R5OqdV6HFv"
"1";"339";"1";"AfricaDataSchool";"offcut";"";"fetched (200)";"2022-03-17 15:02:25.051248";"Facebook:/<page-id>/posts";"";""
"1";"340";"1";"286856161977529_821740951822378";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.678452";"Facebook:/<page-id>/posts";"";"Graphics processing unit (GPU) is a specialized electronic circuit designed to rapidly manipulate and alter memory to accelerate the creation of images in a frame buffer intended for output to a display device. #GPU"
"1";"341";"1";"286856161977529_821693801827093";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.678452";"Facebook:/<page-id>/posts";"";"The stages of Data analysis. #DataAnalytics #Data"
"1";"342";"1";"286856161977529_820339631962510";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.678452";"Facebook:/<page-id>/posts";"";"Africa Data School. The most practical Data school in Africa. October intake is ongoing www.africadataschool.com"
"1";"343";"1";"286856161977529_819957672000706";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.678452";"Facebook:/<page-id>/posts";"";"Data Science training. Join the most practical Data school in Africa. October intake is ongoing"
"1";"344";"1";"286856161977529_819671458695994";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.678452";"Facebook:/<page-id>/posts";"";"Blockchain Cohort with Africa Data School is  designed for all, it includes world class instructions, outcome-centric bootcamps, and hands-on projects. Carefully curated this blockchain certification course will give you insights into real-world applications of Block chain. October intake is ongoing"
"1";"345";"1";"286856161977529_819396488723491";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.678452";"Facebook:/<page-id>/posts";"";"Blockchain Cohort with Africa Data School is  designed for all, it includes world class instructions, outcome-centric bootcamps, and hands-on projects. Carefully curated this blockchain certification course will give you insights into real-world applications of Block chain. October intake is ongoing"
"1";"346";"1";"286856161977529_819331278730012";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.678452";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school Meetup: https://meetu.ps/e/KmHRV/NWs67/i"
"1";"347";"1";"286856161977529_819266835403123";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.678452";"Facebook:/<page-id>/posts";"";"Data analysis is a process of inspecting, cleansing, transforming, and modeling data with the goal of discovering useful information, informing conclusions, and supporting decision-making. #dataanalytics"
"1";"348";"1";"286856161977529_818638405465966";"data";"data.*";"fetched (200)";"2022-03-17 15:02:25.678452";"Facebook:/<page-id>/posts";"";"KNN algorithms. K-Nearest Neighbors Algorithm in Python and Scikit-Learn. The K-nearest neighbors (KNN) algorithm is a type of supervised machine learning algorithms. KNN is extremely easy to implement in its most basic form, and yet performs quite complex classification tasks. It is a lazy learning algorithm since it doesn't have a specialized training phase. #Python"
